AnimalID,Name,DateTime,OutcomeType,OutcomeSubtype,AnimalType,Breed,Color,Age_days,Year,Month,Day,Hour,Minute,Mix,First_Breed,Second_Breed,has_name
A689320,6495,2014-10-03 18:58:00,4,0,1,1188,230,5475.0,2014,10,3,18,58,True,137,0,False
A698536,293,2015-03-30 15:25:00,1,0,1,91,53,365.0,2015,3,30,15,25,True,15,0,False
A684297,2010,2014-07-23 15:40:00,3,16,1,553,311,90.0,2014,7,23,15,40,True,61,0,False
A684206,2307,2014-12-12 08:36:00,1,7,0,775,125,180.0,2014,12,12,8,36,True,80,0,False
A695960,94,2015-01-28 11:14:00,4,0,1,246,359,730.0,2015,1,28,11,14,True,25,0,False
A703284,5672,2015-05-26 15:20:00,5,13,1,616,148,180.0,2015,5,26,15,20,False,64,0,False
A685084,2983,2014-08-21 18:31:00,1,7,1,378,43,60.0,2014,8,21,18,31,True,42,0,False
A701128,5883,2015-05-05 17:02:00,5,13,1,469,313,1825.0,2015,5,5,17,2,False,54,85,False
A688531,5223,2014-09-23 12:47:00,5,13,1,1536,147,1825.0,2014,9,23,12,47,True,186,0,False
A670511,0,2014-01-18 18:27:00,1,0,1,535,147,730.0,2014,1,18,18,27,True,60,0,True
A679744,0,2014-05-25 15:55:00,5,13,0,775,117,21.0,2014,5,25,15,55,True,80,0,True
A711704,0,2015-09-12 18:58:00,3,16,0,775,117,30.0,2015,9,12,18,58,True,80,0,True
A685081,5978,2014-08-05 11:32:00,4,0,1,91,53,1095.0,2014,8,5,11,32,True,15,0,False
A681908,0,2014-07-23 17:06:00,1,0,1,553,128,365.0,2014,7,23,17,6,True,61,0,True
A688024,547,2014-09-13 17:21:00,4,0,1,587,99,1825.0,2014,9,13,17,21,False,61,103,False
A687360,5184,2014-11-12 11:41:00,4,0,1,1293,146,365.0,2014,11,12,11,41,True,159,0,False
A709088,3378,2015-08-08 12:15:00,1,0,0,774,76,150.0,2015,8,8,12,15,False,80,0,False
A718536,541,2016-01-08 15:47:00,1,0,1,1293,97,730.0,2016,1,8,15,47,True,159,0,False
A690540,979,2014-10-28 15:34:00,5,13,0,775,97,240.0,2014,10,28,15,34,True,80,0,False
A686015,0,2014-08-18 15:34:00,5,13,1,1075,43,60.0,2014,8,18,15,34,False,124,101,True
A719400,6416,2016-01-23 18:14:00,1,0,0,775,330,180.0,2016,1,23,18,14,True,80,0,False
A686648,2222,2014-08-27 13:44:00,5,13,1,54,204,1095.0,2014,8,27,13,44,True,10,0,False
A697322,5962,2015-02-28 17:25:00,1,0,0,775,251,730.0,2015,2,28,17,25,True,80,0,False
A699671,5592,2015-04-04 17:43:00,1,0,1,1023,43,60.0,2015,4,4,17,43,True,124,0,False
A687187,3115,2014-10-13 12:14:00,1,0,1,1041,43,365.0,2014,10,13,12,14,False,124,24,False
A702608,2266,2015-07-19 18:40:00,1,7,0,775,335,90.0,2015,7,19,18,40,True,80,0,False
A711997,1726,2015-10-15 18:24:00,1,0,0,775,246,60.0,2015,10,15,18,24,True,80,0,False
A650967,3157,2014-01-27 12:34:00,4,0,0,767,251,1095.0,2014,1,27,12,34,True,78,0,False
A680420,398,2014-07-09 12:35:00,1,7,0,775,97,1825.0,2014,7,9,12,35,True,80,0,False
A670613,5116,2014-02-02 14:52:00,1,0,0,775,246,3285.0,2014,2,2,14,52,True,80,0,False
A687768,5772,2014-11-19 17:18:00,1,0,0,775,156,60.0,2014,11,19,17,18,True,80,0,False
A699390,6205,2015-03-30 16:58:00,1,0,1,553,346,730.0,2015,3,30,16,58,True,61,0,False
A681230,0,2014-06-14 12:49:00,5,13,0,775,6,28.0,2014,6,14,12,49,True,80,0,True
A715264,0,2015-11-08 09:03:00,3,14,1,1414,346,730.0,2015,11,8,9,3,False,170,0,True
A663825,0,2013-10-02 15:25:00,5,13,1,1023,99,240.0,2013,10,2,15,25,True,124,0,True
A665489,5189,2013-10-27 12:43:00,1,0,1,1401,53,90.0,2013,10,27,12,43,True,168,0,False
A705373,0,2015-06-16 17:46:00,5,13,0,775,6,21.0,2015,6,16,17,46,True,80,0,True
A670390,1837,2014-01-16 15:00:00,5,13,1,686,257,3285.0,2014,1,16,15,0,True,70,0,False
A667837,3856,2014-06-17 18:52:00,4,0,1,633,283,730.0,2014,6,17,18,52,True,65,0,False
A700850,0,2015-04-26 19:01:00,1,0,1,553,182,365.0,2015,4,26,19,1,True,61,0,True
A671882,6561,2014-02-15 12:34:00,1,12,1,1293,43,180.0,2014,2,15,12,34,True,159,0,False
A707393,0,2015-07-17 13:30:00,1,0,1,553,42,300.0,2015,7,17,13,30,True,61,0,True
A719340,567,2016-01-28 17:55:00,1,0,1,569,327,730.0,2016,1,28,17,55,False,61,48,False
A698131,6244,2015-07-08 15:23:00,5,13,1,686,283,1095.0,2015,7,8,15,23,True,70,0,False
A674111,3526,2014-03-13 13:41:00,5,13,1,553,311,2920.0,2014,3,13,13,41,True,61,0,False
A713052,0,2015-10-02 12:37:00,5,13,0,775,117,7.0,2015,10,2,12,37,True,80,0,True
A718933,5394,2016-01-13 13:28:00,5,13,1,553,146,120.0,2016,1,13,13,28,True,61,0,False
A487013,5047,2015-05-15 17:01:00,4,0,1,406,361,3650.0,2015,5,15,17,1,False,42,99,False
A705370,0,2015-06-16 17:46:00,5,13,0,775,184,21.0,2015,6,16,17,46,True,80,0,True
A688154,3097,2014-12-06 15:06:00,1,12,1,1568,100,1095.0,2014,12,6,15,6,True,196,0,False
A686962,1396,2014-09-10 10:14:00,3,1,1,1144,7,365.0,2014,9,10,10,14,True,133,0,False
A687757,3380,2014-09-12 12:34:00,1,0,0,775,336,60.0,2014,9,12,12,34,True,80,0,False
A705789,0,2015-06-21 16:53:00,5,13,0,775,117,28.0,2015,6,21,16,53,True,80,0,True
A694078,3751,2015-01-18 16:21:00,1,0,1,1553,43,3650.0,2015,1,18,16,21,False,190,127,False
A686776,3806,2014-08-27 18:33:00,4,0,1,1519,43,1095.0,2014,8,27,18,33,False,185,0,False
A703955,3889,2015-06-02 14:42:00,4,0,1,889,257,3285.0,2015,6,2,14,42,True,102,0,False
A700041,0,2015-04-07 09:00:00,5,15,0,775,345,730.0,2015,4,7,9,0,True,80,0,True
A676012,3224,2014-06-15 18:38:00,1,0,0,775,246,3285.0,2014,6,15,18,38,True,80,0,False
A711735,3506,2015-09-13 17:54:00,1,0,0,775,156,150.0,2015,9,13,17,54,True,80,0,False
A681527,0,2014-06-21 09:00:00,5,15,0,772,43,120.0,2014,6,21,9,0,True,79,0,True
A676917,2819,2014-04-17 13:38:00,5,13,1,553,43,90.0,2014,4,17,13,38,True,61,0,False
A708278,0,2015-07-26 09:00:00,5,15,0,775,246,90.0,2015,7,26,9,0,True,80,0,True
A717354,0,2015-12-19 17:25:00,5,13,1,889,207,120.0,2015,12,19,17,25,True,102,0,True
A670905,2537,2014-01-21 12:21:00,1,0,1,176,327,60.0,2014,1,21,12,21,False,17,80,False
A716115,4883,2015-11-21 18:55:00,1,0,1,1091,361,730.0,2015,11,21,18,55,True,125,0,False
A705615,7640,2015-07-02 00:00:00,5,13,0,772,70,60.0,2015,7,2,0,0,True,79,0,False
A690372,3838,2014-10-23 16:30:00,1,0,1,155,40,365.0,2014,10,23,16,30,True,17,0,False
A698755,0,2015-03-21 17:32:00,1,0,1,497,12,90.0,2015,3,21,17,32,True,57,0,True
A714750,4543,2015-11-07 18:17:00,1,0,1,1338,7,365.0,2015,11,7,18,17,True,161,0,False
A694325,335,2015-01-07 17:41:00,1,7,1,1023,146,30.0,2015,1,7,17,41,True,124,0,False
A528321,3858,2014-05-18 17:42:00,1,0,1,8,359,2190.0,2014,5,18,17,42,False,4,0,False
A715746,0,2015-11-10 09:00:00,5,15,0,775,125,365.0,2015,11,10,9,0,True,80,0,True
A696781,7761,2015-03-29 12:55:00,1,0,0,775,117,365.0,2015,3,29,12,55,True,80,0,False
A671055,2268,2014-01-21 16:02:00,1,0,0,775,184,120.0,2014,1,21,16,2,True,80,0,False
A715545,4746,2015-11-07 17:23:00,4,0,1,553,346,730.0,2015,11,7,17,23,True,61,0,False
A672324,0,2014-02-13 15:07:00,5,13,1,1023,6,1095.0,2014,2,13,15,7,True,124,0,True
A705090,6947,2015-06-13 12:30:00,4,0,1,1188,6,90.0,2015,6,13,12,30,True,137,0,False
A701435,0,2015-05-03 12:36:00,5,13,1,553,99,30.0,2015,5,3,12,36,True,61,0,True
A709460,5672,2015-09-01 18:39:00,1,0,0,775,335,2920.0,2015,9,1,18,39,True,80,0,False
A670203,2853,2014-01-05 18:02:00,4,0,1,497,116,730.0,2014,1,5,18,2,True,57,0,False
A710550,0,2015-08-25 09:00:00,5,15,0,775,335,1095.0,2015,8,25,9,0,True,80,0,True
A720807,4278,2016-02-15 16:15:00,1,0,1,1197,383,365.0,2016,2,15,16,15,False,137,82,False
A686840,541,2015-02-20 11:36:00,1,7,0,1545,298,2555.0,2015,2,20,11,36,True,189,0,False
A684654,4744,2014-07-28 14:42:00,5,13,0,775,251,30.0,2014,7,28,14,42,True,80,0,False
A689936,7503,2014-10-15 19:05:00,4,0,0,775,117,60.0,2014,10,15,19,5,True,80,0,False
A679711,4543,2014-06-04 13:36:00,4,0,1,118,99,5110.0,2014,6,4,13,36,False,15,67,False
A665567,380,2014-04-06 15:15:00,4,0,1,553,182,1095.0,2014,4,6,15,15,True,61,0,False
A673076,5125,2014-03-08 14:00:00,1,0,1,1111,359,2190.0,2014,3,8,14,0,False,130,0,False
A682392,639,2014-07-03 12:12:00,5,13,0,775,6,60.0,2014,7,3,12,12,True,80,0,False
A704152,0,2015-06-02 10:00:00,3,16,0,775,246,730.0,2015,6,2,10,0,True,80,0,True
A695884,4445,2015-05-28 13:14:00,5,13,1,617,257,1095.0,2015,5,28,13,14,True,64,0,False
A693963,0,2014-12-27 11:09:00,4,0,1,1293,365,14.0,2014,12,27,11,9,True,159,0,True
A703959,0,2015-05-30 18:42:00,5,13,0,775,117,3.0,2015,5,30,18,42,True,80,0,True
A668327,6110,2013-12-21 15:08:00,1,0,0,775,117,120.0,2013,12,21,15,8,True,80,0,False
A711759,6481,2015-09-16 16:49:00,1,0,1,1023,40,365.0,2015,9,16,16,49,True,124,0,False
A701219,7294,2015-05-07 14:49:00,5,13,0,772,117,730.0,2015,5,7,14,49,True,79,0,False
A609281,6896,2014-07-11 12:54:00,4,0,1,53,182,1825.0,2014,7,11,12,54,False,10,0,False
A679835,4165,2014-10-06 17:53:00,1,0,1,1023,43,2555.0,2014,10,6,17,53,True,124,0,False
A710241,5465,2015-09-05 17:43:00,1,0,0,1336,156,1095.0,2015,9,5,17,43,True,160,0,False
A685696,5660,2015-07-19 19:18:00,1,7,0,775,246,330.0,2015,7,19,19,18,True,80,0,False
A591877,5787,2014-12-12 16:13:00,4,0,1,1023,401,1460.0,2014,12,12,16,13,True,124,0,False
A432065,6552,2014-03-23 18:11:00,5,13,1,841,29,2920.0,2014,3,23,18,11,True,98,0,False
A701665,5046,2015-05-19 16:34:00,5,13,1,944,195,1460.0,2015,5,19,16,34,False,106,0,False
A634608,6630,2013-12-27 15:49:00,5,13,0,775,70,1095.0,2013,12,27,15,49,True,80,0,False
A692479,301,2014-12-10 15:07:00,5,13,0,775,70,3285.0,2014,12,10,15,7,True,80,0,False
A704316,6825,2015-07-04 10:30:00,5,13,0,775,43,90.0,2015,7,4,10,30,True,80,0,False
A664927,1399,2013-10-21 17:40:00,4,0,1,1299,327,730.0,2013,10,21,17,40,False,159,15,False
A712932,223,2015-10-07 12:04:00,5,13,0,775,43,120.0,2015,10,7,12,4,True,80,0,False
A716635,5543,2015-12-20 18:22:00,1,0,0,775,335,60.0,2015,12,20,18,22,True,80,0,False
A710225,0,2015-08-31 15:07:00,4,0,1,1375,154,730.0,2015,8,31,15,7,True,164,0,True
A693422,0,2014-12-08 18:17:00,1,0,1,1655,91,60.0,2014,12,8,18,17,False,217,16,True
A667355,4806,2014-04-24 13:01:00,1,0,0,1110,125,210.0,2014,4,24,13,1,True,129,0,False
A685374,0,2014-08-06 19:23:00,5,13,0,775,17,14.0,2014,8,6,19,23,True,80,0,True
A715173,0,2015-11-06 16:40:00,1,0,0,775,117,60.0,2015,11,6,16,40,True,80,0,True
A703880,0,2015-05-29 18:48:00,5,13,0,775,117,1.0,2015,5,29,18,48,True,80,0,True
A696145,961,2015-03-15 15:53:00,1,0,1,841,270,1095.0,2015,3,15,15,53,True,98,0,False
A714800,3149,2015-11-23 14:35:00,5,13,0,767,301,3650.0,2015,11,23,14,35,True,78,0,False
A704174,3383,2015-06-03 13:07:00,4,0,1,90,409,180.0,2015,6,3,13,7,False,15,0,False
A688908,4162,2014-09-28 13:03:00,4,0,1,1293,97,365.0,2014,9,28,13,3,True,159,0,False
A693570,3315,2015-01-11 18:11:00,1,0,1,750,94,240.0,2015,1,11,18,11,True,75,0,False
A669245,734,2014-01-26 13:15:00,5,13,1,378,43,365.0,2014,1,26,13,15,True,42,0,False
A684300,6268,2015-08-22 14:28:00,1,7,0,772,125,4745.0,2015,8,22,14,28,True,79,0,False
A651543,6149,2014-03-13 11:23:00,5,13,1,553,43,365.0,2014,3,13,11,23,True,61,0,False
A664734,0,2013-10-09 16:34:00,5,13,0,775,125,60.0,2013,10,9,16,34,True,80,0,True
A703387,3254,2015-07-01 07:37:00,1,7,0,775,251,60.0,2015,7,1,7,37,True,80,0,False
A702787,2175,2015-06-07 16:14:00,5,13,1,439,370,730.0,2015,6,7,16,14,False,47,99,False
A684385,0,2014-07-22 18:55:00,5,13,0,775,117,14.0,2014,7,22,18,55,True,80,0,True
A720946,474,2016-02-21 00:00:00,5,13,1,1451,346,60.0,2016,2,21,0,0,True,173,0,False
A689024,7377,2014-10-12 12:45:00,1,0,1,535,327,1825.0,2014,10,12,12,45,True,60,0,False
A670973,5587,2014-02-02 11:18:00,5,13,1,1023,6,365.0,2014,2,2,11,18,True,124,0,False
A698902,2451,2015-03-27 12:49:00,1,0,1,91,361,730.0,2015,3,27,12,49,True,15,0,False
A705189,0,2015-06-19 15:25:00,4,0,0,775,6,1825.0,2015,6,19,15,25,True,80,0,True
A671947,4530,2014-02-10 17:52:00,1,0,1,1293,182,300.0,2014,2,10,17,52,True,159,0,False
A694422,1071,2015-01-24 11:39:00,5,13,0,775,156,60.0,2015,1,24,11,39,True,80,0,False
A695025,2448,2015-01-29 15:32:00,1,0,1,1451,40,2190.0,2015,1,29,15,32,True,173,0,False
A704689,2896,2015-06-15 15:42:00,1,0,1,1023,313,60.0,2015,6,15,15,42,True,124,0,False
A666682,3236,2014-03-22 13:53:00,1,12,0,767,156,300.0,2014,3,22,13,53,True,78,0,False
A699113,0,2015-03-23 09:00:00,5,15,0,774,335,730.0,2015,3,23,9,0,False,80,0,True
A672658,283,2014-02-18 17:12:00,1,0,1,841,356,60.0,2014,2,18,17,12,True,98,0,False
A657795,3254,2014-12-04 16:00:00,4,0,1,1023,6,365.0,2014,12,4,16,0,True,124,0,False
A673736,4679,2014-03-01 15:10:00,1,0,1,1023,6,4745.0,2014,3,1,15,10,True,124,0,False
A676653,0,2014-04-18 09:35:00,5,13,1,1023,327,330.0,2014,4,18,9,35,True,124,0,True
A673201,4622,2014-04-06 18:06:00,1,0,1,1293,110,180.0,2014,4,6,18,6,True,159,0,False
A696668,7941,2015-05-25 15:02:00,1,0,1,841,285,1095.0,2015,5,25,15,2,True,98,0,False
A626405,7938,2013-10-30 11:45:00,4,0,1,910,361,1825.0,2013,10,30,11,45,True,103,0,False
A666717,5179,2014-01-22 15:01:00,1,0,1,468,6,2190.0,2014,1,22,15,1,True,54,0,False
A691630,4253,2015-01-24 18:32:00,1,0,1,1165,359,330.0,2015,1,24,18,32,True,136,0,False
A714879,0,2015-11-05 00:00:00,5,13,1,553,133,365.0,2015,11,5,0,0,True,61,0,True
A676067,0,2014-04-05 07:57:00,2,9,1,553,327,1095.0,2014,4,5,7,57,True,61,0,True
A669324,6541,2014-01-29 19:16:00,1,0,1,1577,204,365.0,2014,1,29,19,16,False,196,65,False
A668457,575,2013-12-05 14:44:00,4,0,1,1165,215,2920.0,2013,12,5,14,44,True,136,0,False
A693075,1306,2014-12-01 14:47:00,4,0,1,1023,100,1095.0,2014,12,1,14,47,True,124,0,False
A679438,5468,2014-05-25 14:52:00,4,0,0,775,345,365.0,2014,5,25,14,52,True,80,0,False
A679045,0,2014-05-15 17:27:00,5,13,0,775,43,4.0,2014,5,15,17,27,True,80,0,True
A714260,0,2015-10-20 17:13:00,5,13,0,775,117,7.0,2015,10,20,17,13,True,80,0,True
A713871,6111,2015-10-26 00:00:00,5,13,1,307,6,2190.0,2015,10,26,0,0,True,39,0,False
A710738,3770,2015-11-01 18:02:00,1,0,0,775,70,60.0,2015,11,1,18,2,True,80,0,False
A686982,5856,2014-10-18 18:13:00,1,7,0,775,330,60.0,2014,10,18,18,13,True,80,0,False
A693542,507,2014-12-16 15:17:00,4,0,1,1293,97,1825.0,2014,12,16,15,17,True,159,0,False
A701934,0,2015-05-06 16:31:00,5,13,0,775,125,14.0,2015,5,6,16,31,True,80,0,True
A664671,4253,2013-10-17 11:16:00,4,0,1,1520,43,5110.0,2013,10,17,11,16,True,185,0,False
A696924,1821,2015-02-25 19:19:00,4,0,0,775,6,240.0,2015,2,25,19,19,True,80,0,False
A666576,0,2013-11-06 07:18:00,5,13,1,553,147,90.0,2013,11,6,7,18,True,61,0,True
A675809,1977,2014-04-05 18:44:00,5,13,1,553,311,300.0,2014,4,5,18,44,True,61,0,False
A668594,2716,2013-12-15 23:31:00,5,13,1,561,7,2190.0,2013,12,15,23,31,False,61,27,False
A702328,0,2015-05-12 15:05:00,5,13,0,775,117,365.0,2015,5,12,15,5,True,80,0,True
A675456,6110,2014-04-04 17:33:00,1,0,0,1139,359,730.0,2014,4,4,17,33,True,132,0,False
A673000,0,2014-02-24 18:24:00,3,14,1,1273,43,365.0,2014,2,24,18,24,True,155,0,True
A689249,3297,2015-01-01 10:51:00,1,7,0,775,125,120.0,2015,1,1,10,51,True,80,0,False
A680050,4249,2014-07-05 12:22:00,1,7,0,775,6,60.0,2014,7,5,12,22,True,80,0,False
A655040,702,2013-10-10 16:53:00,5,13,0,775,251,150.0,2013,10,10,16,53,True,80,0,False
A698256,2683,2015-03-23 15:44:00,3,11,0,775,246,1095.0,2015,3,23,15,44,True,80,0,False
A697487,339,2015-02-25 18:36:00,4,0,1,76,146,365.0,2015,2,25,18,36,True,13,0,False
A713849,1089,2015-10-24 12:34:00,1,0,1,501,53,210.0,2015,10,24,12,34,False,57,10,False
A679060,0,2014-05-16 08:19:00,3,16,0,775,218,14.0,2014,5,16,8,19,True,80,0,True
A674006,116,2014-03-23 16:13:00,1,0,0,1139,117,1825.0,2014,3,23,16,13,True,132,0,False
A683063,0,2014-07-10 18:06:00,1,0,1,450,283,365.0,2014,7,10,18,6,True,52,0,True
A690081,0,2014-10-14 10:32:00,3,16,1,1023,257,120.0,2014,10,14,10,32,True,124,0,True
A712133,4839,2015-09-24 18:27:00,1,0,1,604,370,1095.0,2015,9,24,18,27,True,63,0,False
A705933,2672,2015-08-11 14:36:00,5,13,0,775,117,60.0,2015,8,11,14,36,True,80,0,False
A663396,1975,2013-11-10 18:13:00,1,0,0,775,246,60.0,2013,11,10,18,13,True,80,0,False
A715174,4165,2015-11-07 16:51:00,1,0,0,775,335,60.0,2015,11,7,16,51,True,80,0,False
A668771,0,2013-12-16 12:30:00,1,0,1,221,327,365.0,2013,12,16,12,30,False,22,42,True
A712536,0,2015-09-28 17:04:00,1,0,1,1023,6,180.0,2015,9,28,17,4,True,124,0,True
A683824,0,2014-07-15 18:29:00,5,13,1,535,43,6.0,2014,7,15,18,29,True,60,0,True
A666618,7136,2013-11-08 13:58:00,5,13,1,1508,359,365.0,2013,11,8,13,58,False,183,82,False
A684559,0,2014-07-26 17:31:00,5,13,0,1515,205,28.0,2014,7,26,17,31,True,184,0,True
A663257,2398,2013-10-19 11:17:00,1,0,0,775,335,60.0,2013,10,19,11,17,True,80,0,False
A680966,4509,2014-08-09 17:24:00,1,0,0,775,251,365.0,2014,8,9,17,24,True,80,0,False
A715345,3482,2015-11-08 00:00:00,5,13,1,1023,401,300.0,2015,11,8,0,0,True,124,0,False
A705101,2997,2015-06-22 12:58:00,5,13,0,775,76,30.0,2015,6,22,12,58,True,80,0,False
A714810,0,2015-11-02 11:33:00,1,0,0,1285,6,1095.0,2015,11,2,11,33,True,156,0,True
A688300,0,2014-09-18 09:00:00,5,15,0,775,125,300.0,2014,9,18,9,0,True,80,0,True
A702987,7160,2015-06-15 17:04:00,1,0,0,767,117,60.0,2015,6,15,17,4,True,78,0,False
A712174,3480,2015-10-01 11:50:00,5,13,0,775,117,30.0,2015,10,1,11,50,True,80,0,False
A716991,6147,2015-11-30 16:37:00,4,0,1,1144,97,730.0,2015,11,30,16,37,True,133,0,False
A716765,7024,2015-12-19 15:47:00,5,13,1,553,375,730.0,2015,12,19,15,47,True,61,0,False
A685786,0,2014-08-13 09:00:00,5,15,0,775,46,365.0,2014,8,13,9,0,True,80,0,True
A709760,7369,2015-08-13 14:10:00,4,0,1,1505,359,5475.0,2015,8,13,14,10,False,183,45,False
A706232,0,2015-06-30 14:03:00,3,16,0,775,125,30.0,2015,6,30,14,3,True,80,0,True
A664379,4702,2013-10-05 17:40:00,4,0,1,345,146,365.0,2013,10,5,17,40,True,40,0,False
A672667,2492,2014-03-19 15:57:00,5,13,0,767,373,2920.0,2014,3,19,15,57,True,78,0,False
A689795,0,2014-10-21 09:00:00,5,15,0,775,365,150.0,2014,10,21,9,0,True,80,0,True
A680488,7086,2014-07-13 07:59:00,1,0,0,775,335,90.0,2014,7,13,7,59,True,80,0,False
A685633,0,2014-08-14 16:32:00,5,13,1,1661,230,300.0,2014,8,14,16,32,True,219,0,True
A689522,0,2014-10-06 09:00:00,5,15,0,775,6,365.0,2014,10,6,9,0,True,80,0,True
A696787,699,2015-02-17 16:48:00,1,0,1,1293,370,90.0,2015,2,17,16,48,True,159,0,False
A708293,3890,2015-08-02 17:18:00,1,0,1,306,346,240.0,2015,8,2,17,18,False,39,0,False
A681709,3996,2014-07-29 13:19:00,1,0,0,775,117,60.0,2014,7,29,13,19,True,80,0,False
A682549,0,2014-07-03 15:26:00,5,13,1,378,110,365.0,2014,7,3,15,26,True,42,0,True
A718411,0,2016-01-02 18:44:00,1,0,0,775,76,120.0,2016,1,2,18,44,True,80,0,True
A700149,400,2015-06-02 17:29:00,1,7,0,1515,65,60.0,2015,6,2,17,29,True,184,0,False
A704412,4491,2015-06-05 15:12:00,1,0,1,1506,318,365.0,2015,6,5,15,12,False,183,48,False
A672659,0,2014-02-19 18:50:00,1,0,1,553,146,730.0,2014,2,19,18,50,True,61,0,True
A693593,0,2014-12-12 09:00:00,5,15,0,775,125,240.0,2014,12,12,9,0,True,80,0,True
A702222,7046,2015-05-15 00:00:00,5,13,1,1292,359,180.0,2015,5,15,0,0,False,159,0,False
A666381,4581,2013-12-16 12:52:00,1,7,0,767,43,2555.0,2013,12,16,12,52,True,78,0,False
A662288,3009,2014-01-29 13:09:00,4,0,1,1293,97,1095.0,2014,1,29,13,9,True,159,0,False
A686087,3011,2014-08-24 14:09:00,5,13,0,772,46,60.0,2014,8,24,14,9,True,79,0,False
A674511,3889,2014-05-09 08:57:00,3,1,1,1519,230,730.0,2014,5,9,8,57,False,185,0,False
A715623,4543,2015-11-13 17:59:00,4,0,1,1293,97,1095.0,2015,11,13,17,59,True,159,0,False
A682473,0,2014-07-02 17:07:00,1,0,0,775,43,300.0,2014,7,2,17,7,True,80,0,True
A678818,0,2014-05-21 14:06:00,1,0,0,775,156,60.0,2014,5,21,14,6,True,80,0,True
A715089,0,2015-11-08 00:00:00,5,13,1,1023,43,365.0,2015,11,8,0,0,True,124,0,True
A684369,0,2014-07-23 08:23:00,3,16,1,553,99,730.0,2014,7,23,8,23,True,61,0,True
A720772,3739,2016-02-17 16:33:00,4,0,1,841,40,730.0,2016,2,17,16,33,True,98,0,False
A716005,3194,2015-11-14 15:30:00,4,0,1,1293,97,365.0,2015,11,14,15,30,True,159,0,False
A685632,784,2014-08-14 16:15:00,5,13,1,1338,110,150.0,2014,8,14,16,15,True,161,0,False
A714200,0,2015-10-20 09:00:00,5,15,0,775,246,90.0,2015,10,20,9,0,True,80,0,True
A665547,0,2013-10-23 18:59:00,1,0,1,604,183,60.0,2013,10,23,18,59,True,63,0,True
A716031,6388,2015-11-19 19:07:00,5,13,0,775,156,30.0,2015,11,19,19,7,True,80,0,False
A706492,1941,2015-07-05 16:44:00,1,0,1,686,43,60.0,2015,7,5,16,44,True,70,0,False
A659201,4702,2015-03-01 16:48:00,1,0,1,207,346,2190.0,2015,3,1,16,48,False,22,0,False
A666265,5023,2013-11-04 15:49:00,5,13,1,91,258,60.0,2013,11,4,15,49,True,15,0,False
A672724,2691,2014-02-20 17:26:00,5,13,1,921,358,1095.0,2014,2,20,17,26,False,104,0,False
A685980,2142,2014-11-26 13:28:00,1,7,0,775,251,120.0,2014,11,26,13,28,True,80,0,False
A701269,0,2015-04-26 17:35:00,5,13,0,775,330,14.0,2015,4,26,17,35,True,80,0,True
A691845,4689,2015-03-07 14:26:00,1,0,1,553,359,730.0,2015,3,7,14,26,True,61,0,False
A661129,7881,2013-12-17 12:13:00,5,13,0,775,6,150.0,2013,12,17,12,13,True,80,0,False
A679395,5502,2014-06-15 13:48:00,1,7,0,960,205,60.0,2014,6,15,13,48,False,110,0,False
A691841,5787,2014-11-11 17:48:00,4,0,1,553,29,1825.0,2014,11,11,17,48,True,61,0,False
A689770,0,2014-10-09 13:10:00,5,13,0,775,246,21.0,2014,10,9,13,10,True,80,0,True
A691068,0,2014-11-09 15:53:00,5,13,1,569,128,1095.0,2014,11,9,15,53,False,61,48,True
A687165,7604,2014-11-03 17:34:00,1,0,1,1258,43,730.0,2014,11,3,17,34,False,152,42,False
A674693,4543,2014-06-15 19:12:00,1,0,1,890,214,365.0,2014,6,15,19,12,False,102,3,False
A689491,5383,2014-10-13 17:46:00,1,0,1,1063,147,730.0,2014,10,13,17,46,False,124,71,False
A705827,0,2015-06-21 17:52:00,5,13,1,1293,327,30.0,2015,6,21,17,52,True,159,0,True
A710401,0,2015-10-31 11:43:00,1,7,0,775,335,90.0,2015,10,31,11,43,True,80,0,True
A697087,4317,2015-02-18 12:31:00,4,0,1,1293,99,1095.0,2015,2,18,12,31,True,159,0,False
A718617,0,2016-01-08 18:59:00,5,15,0,775,330,365.0,2016,1,8,18,59,True,80,0,True
A667036,6572,2013-11-29 12:31:00,5,13,0,775,117,1825.0,2013,11,29,12,31,True,80,0,False
A700593,716,2015-04-25 13:32:00,4,0,1,91,294,1095.0,2015,4,25,13,32,True,15,0,False
A719150,6762,2016-01-21 09:21:00,5,13,1,1165,359,5475.0,2016,1,21,9,21,True,136,0,False
A683304,3335,2014-07-17 15:18:00,5,13,1,1022,167,730.0,2014,7,17,15,18,False,124,0,False
A648243,3908,2014-12-07 12:12:00,4,0,1,1192,226,730.0,2014,12,7,12,12,False,137,34,False
A716222,510,2015-12-14 15:54:00,1,0,0,772,6,90.0,2015,12,14,15,54,True,79,0,False
A687230,4292,2014-09-10 12:52:00,1,0,1,375,295,730.0,2014,9,10,12,52,False,41,103,False
A705823,0,2015-06-21 17:52:00,5,13,1,1293,377,30.0,2015,6,21,17,52,True,159,0,True
A688271,0,2014-09-20 16:30:00,1,12,1,553,110,60.0,2014,9,20,16,30,True,61,0,True
A707655,0,2015-07-18 12:30:00,2,9,1,553,43,3650.0,2015,7,18,12,30,True,61,0,True
A671184,0,2014-01-21 15:12:00,5,15,0,772,6,365.0,2014,1,21,15,12,True,79,0,True
